Input Start Date,Input End Date,Start Date,End Date,Model Result,Buy/Hold Result,Delta,Model Sharpe,Buy/Hold Sharpe,SPY Buy/Hold Result,SPY Sharpe,SPY Delta
2002-08-31 00:00:00,2003-08-31 00:00:00,2002-09-04 00:00:00,2003-08-29 00:00:00,-64.33,92.89,-157.22,-0.97473,1.1981,15.23,0.757901,-79.56
2004-04-04 00:00:00,2005-04-04 00:00:00,2004-04-06 00:00:00,2005-04-01 00:00:00,32.88,-9.98,42.86,1.430044,0.145989,4.2,0.440979,28.68
2010-06-27 00:00:00,2011-06-27 00:00:00,2010-06-29 00:00:00,2011-06-24 00:00:00,-29.74,50.19,-79.93,-1.331421,1.065159,24.13,1.631114,-53.87
2000-11-15 00:00:00,2001-11-15 00:00:00,2000-11-16 00:00:00,2001-11-14 00:00:00,0.84,63.0,-62.16,0.410411,0.984405,-15.5,-0.623412,16.34
2017-06-03 00:00:00,2018-06-03 00:00:00,2017-06-06 00:00:00,2018-06-01 00:00:00,27.05,75.34,-48.29,1.678837,1.668823,14.64,1.17222,12.41
2007-06-09 00:00:00,2008-06-08 00:00:00,2007-06-12 00:00:00,2008-06-06 00:00:00,16.78,-0.58,17.36,0.662577,0.289013,-7.16,-0.285473,23.94
2020-08-07 00:00:00,2021-08-07 00:00:00,2020-08-10 00:00:00,2021-08-06 00:00:00,0.93,82.62,-81.69,0.138248,1.626073,33.83,2.044708,-32.9
2001-02-08 00:00:00,2002-02-08 00:00:00,2001-02-09 00:00:00,2002-02-07 00:00:00,-37.79,170.85,-208.64,-0.338158,1.660649,-17.02,-0.774727,-20.77
2019-10-22 00:00:00,2020-10-21 00:00:00,2019-10-23 00:00:00,2020-10-20 00:00:00,-51.34,180.36,-231.7,-2.042626,2.122374,16.72,0.638634,-68.06
2018-08-24 00:00:00,2019-08-24 00:00:00,2018-08-27 00:00:00,2019-08-23 00:00:00,32.76,-40.9,73.66,1.402282,-0.725953,0.24,0.097522,32.52
2012-02-01 00:00:00,2013-01-31 00:00:00,2012-02-02 00:00:00,2013-01-30 00:00:00,4.03,-19.95,23.98,0.503951,-0.557393,15.61,1.211606,-11.58
2017-04-07 00:00:00,2018-04-07 00:00:00,2017-04-10 00:00:00,2018-04-06 00:00:00,33.94,119.85,-85.91,2.158096,2.082587,12.47,1.048604,21.47
2018-07-16 00:00:00,2019-07-16 00:00:00,2018-07-17 00:00:00,2019-07-15 00:00:00,42.14,-33.82,75.96,1.804805,-0.547887,9.35,0.665531,32.79
2009-11-18 00:00:00,2010-11-18 00:00:00,2009-11-19 00:00:00,2010-11-17 00:00:00,13.97,-0.46,14.43,0.737874,0.218302,9.78,0.613446,4.19
2001-12-24 00:00:00,2002-12-24 00:00:00,2001-12-26 00:00:00,2002-12-23 00:00:00,7.38,-80.96,88.34,0.474287,-1.242005,-20.73,-0.752342,28.11
2001-06-30 00:00:00,2002-06-30 00:00:00,2001-07-03 00:00:00,2002-06-28 00:00:00,53.69,-61.72,115.41,1.022744,-0.844931,-19.17,-0.987182,72.86
2017-11-23 00:00:00,2018-11-23 00:00:00,2017-11-27 00:00:00,2018-11-21 00:00:00,15.56,-32.3,47.86,0.836721,-0.584462,3.7,0.32286,11.86
2020-11-16 00:00:00,2021-11-16 00:00:00,2020-11-17 00:00:00,2021-11-15 00:00:00,11.73,123.93,-112.2,1.40491,2.24219,31.44,2.3437,-19.71
2012-01-25 00:00:00,2013-01-24 00:00:00,2012-01-26 00:00:00,2013-01-23 00:00:00,8.09,-17.01,25.1,0.899981,-0.438633,15.77,1.221595,-7.68
2000-11-05 00:00:00,2001-11-05 00:00:00,2000-11-07 00:00:00,2001-11-02 00:00:00,-20.61,31.83,-52.44,0.224296,0.78312,-23.06,-1.025047,2.45
2011-02-25 00:00:00,2012-02-25 00:00:00,2011-02-28 00:00:00,2012-02-24 00:00:00,4.07,-30.32,34.39,0.282569,-0.481296,5.0,0.328848,-0.93
2011-04-10 00:00:00,2012-04-09 00:00:00,2011-04-12 00:00:00,2012-04-05 00:00:00,17.0,-15.77,32.77,0.769069,-0.125765,8.56,0.480088,8.44
2020-07-24 00:00:00,2021-07-24 00:00:00,2020-07-27 00:00:00,2021-07-23 00:00:00,0.93,87.89,-86.96,0.138248,1.688567,38.14,2.252818,-37.21
2013-04-28 00:00:00,2014-04-28 00:00:00,2013-04-30 00:00:00,2014-04-25 00:00:00,-0.69,38.77,-39.46,-0.13997,1.578006,19.02,1.610603,-19.71
2001-01-03 00:00:00,2002-01-03 00:00:00,2001-01-04 00:00:00,2002-01-02 00:00:00,6.17,208.54,-202.37,0.442507,1.763992,-12.38,-0.520508,18.55
2003-10-06 00:00:00,2004-10-05 00:00:00,2003-10-07 00:00:00,2004-10-04 00:00:00,-18.43,-7.44,-10.99,-0.474994,0.200892,10.95,0.996916,-29.38
2007-05-12 00:00:00,2008-05-11 00:00:00,2007-05-15 00:00:00,2008-05-09 00:00:00,18.07,-1.99,20.06,0.688679,0.259327,-5.96,-0.227163,24.03
2004-12-02 00:00:00,2005-12-02 00:00:00,2004-12-03 00:00:00,2005-12-01 00:00:00,-8.53,76.46,-84.99,-0.583835,1.70294,8.05,0.802926,-16.58
2004-08-16 00:00:00,2005-08-16 00:00:00,2004-08-17 00:00:00,2005-08-15 00:00:00,-31.1,179.94,-211.04,-2.25408,2.564494,15.96,1.517385,-47.06
2017-06-29 00:00:00,2018-06-29 00:00:00,2017-06-30 00:00:00,2018-06-28 00:00:00,20.91,67.09,-46.18,1.3559,1.580057,14.13,1.129701,6.78
2005-08-24 00:00:00,2006-08-24 00:00:00,2005-08-25 00:00:00,2006-08-23 00:00:00,-7.62,79.03,-86.65,-0.365832,1.537503,8.65,0.816975,-16.27
2014-11-07 00:00:00,2015-11-07 00:00:00,2014-11-10 00:00:00,2015-11-06 00:00:00,-1.31,60.28,-61.59,-0.059241,1.549424,5.05,0.406912,-6.36
2006-10-01 00:00:00,2007-10-01 00:00:00,2006-10-03 00:00:00,2007-09-28 00:00:00,5.49,92.08,-86.59,0.440204,1.770479,16.55,1.264943,-11.06
2023-09-03 00:00:00,2024-09-02 00:00:00,2023-09-06 00:00:00,2024-08-30 00:00:00,33.8,153.7,-119.9,1.596837,2.129919,28.09,2.094224,5.71
2006-07-21 00:00:00,2007-07-21 00:00:00,2006-07-24 00:00:00,2007-07-20 00:00:00,3.37,130.57,-127.2,0.290628,2.138781,23.86,2.227352,-20.49
2018-06-03 00:00:00,2019-06-03 00:00:00,2018-06-05 00:00:00,2019-05-31 00:00:00,31.09,-48.71,79.8,1.367559,-1.078992,2.0,0.208098,29.09
2016-09-01 00:00:00,2017-09-01 00:00:00,2016-09-02 00:00:00,2017-08-31 00:00:00,25.38,172.25,-146.87,1.761403,2.199523,15.64,1.792464,9.74
2013-02-16 00:00:00,2014-02-16 00:00:00,2013-02-20 00:00:00,2014-02-14 00:00:00,4.24,47.83,-43.59,1.553056,1.909657,24.05,1.94002,-19.81
2016-04-03 00:00:00,2017-04-03 00:00:00,2016-04-05 00:00:00,2017-03-31 00:00:00,13.21,206.9,-193.69,1.712923,2.641713,17.84,1.712048,-4.63
2018-01-13 00:00:00,2019-01-13 00:00:00,2018-01-17 00:00:00,2019-01-11 00:00:00,31.55,-33.59,65.14,1.401576,-0.572453,-5.62,-0.246338,37.17
2015-07-02 00:00:00,2016-07-01 00:00:00,2015-07-06 00:00:00,2016-06-30 00:00:00,0.12,136.41,-136.29,0.062147,2.427186,3.53,0.289069,-3.41
2007-10-30 00:00:00,2008-10-29 00:00:00,2007-10-31 00:00:00,2008-10-28 00:00:00,50.64,-77.33,127.97,1.218161,-1.538014,-38.09,-1.191699,88.73
2003-05-17 00:00:00,2004-05-16 00:00:00,2003-05-20 00:00:00,2004-05-14 00:00:00,9.63,6.49,3.14,0.576946,0.38727,20.89,1.592164,-11.26
2005-09-11 00:00:00,2006-09-11 00:00:00,2005-09-13 00:00:00,2006-09-08 00:00:00,-9.96,67.62,-77.58,-0.514548,1.380246,7.26,0.709655,-17.22
2023-02-07 00:00:00,2024-02-07 00:00:00,2023-02-08 00:00:00,2024-02-06 00:00:00,-1.08,207.38,-208.46,-0.124857,2.673947,22.12,1.688604,-23.2
2009-12-03 00:00:00,2010-12-03 00:00:00,2009-12-04 00:00:00,2010-12-02 00:00:00,9.23,0.84,8.39,0.632086,0.247933,12.59,0.749149,-3.36
2015-02-13 00:00:00,2016-02-13 00:00:00,2015-02-17 00:00:00,2016-02-12 00:00:00,2.99,16.88,-13.89,0.310409,0.616206,-9.34,-0.521482,12.33
2023-02-26 00:00:00,2024-02-26 00:00:00,2023-02-28 00:00:00,2024-02-23 00:00:00,-6.17,239.64,-245.81,-1.522408,2.884357,30.11,2.223694,-36.28
2002-03-07 00:00:00,2003-03-07 00:00:00,2002-03-08 00:00:00,2003-03-06 00:00:00,-55.99,-78.9,22.91,-0.733183,-1.11684,-28.15,-1.116022,-27.84
2004-09-03 00:00:00,2005-09-03 00:00:00,2004-09-07 00:00:00,2005-09-02 00:00:00,-11.87,139.98,-151.85,-0.991382,2.268845,10.5,1.034935,-22.37
2016-02-22 00:00:00,2017-02-21 00:00:00,2016-02-23 00:00:00,2017-02-17 00:00:00,9.15,242.6,-233.45,1.344205,2.956442,24.86,2.205182,-15.71
2021-07-13 00:00:00,2022-07-13 00:00:00,2021-07-14 00:00:00,2022-07-12 00:00:00,15.94,-23.94,39.88,0.698905,-0.179012,-11.46,-0.512421,27.4
2007-11-12 00:00:00,2008-11-11 00:00:00,2007-11-13 00:00:00,2008-11-10 00:00:00,25.01,-75.03,100.04,0.736017,-1.373798,-36.12,-1.069023,61.13
2003-06-24 00:00:00,2004-06-23 00:00:00,2003-06-25 00:00:00,2004-06-22 00:00:00,18.22,-12.99,31.21,1.024495,-0.019205,18.5,1.483202,-0.28
2000-04-21 00:00:00,2001-04-21 00:00:00,2000-04-25 00:00:00,2001-04-20 00:00:00,-6.42,104.61,-111.03,0.245191,1.191287,-15.07,-0.603358,8.65
2022-12-27 00:00:00,2023-12-27 00:00:00,2022-12-28 00:00:00,2023-12-26 00:00:00,-4.66,251.25,-255.91,-0.562783,2.851457,28.2,1.969578,-32.86
2009-06-03 00:00:00,2010-06-03 00:00:00,2009-06-04 00:00:00,2010-06-02 00:00:00,6.03,16.8,-10.77,0.412629,0.571797,19.06,1.062605,-13.03
2019-07-10 00:00:00,2020-07-09 00:00:00,2019-07-11 00:00:00,2020-07-08 00:00:00,-52.56,146.44,-199.0,-2.120235,1.915252,7.75,0.394328,-60.31
2006-02-11 00:00:00,2007-02-11 00:00:00,2006-02-14 00:00:00,2007-02-09 00:00:00,-0.53,47.97,-48.5,0.061595,1.050169,14.76,1.503356,-15.29
2005-10-24 00:00:00,2006-10-24 00:00:00,2005-10-25 00:00:00,2006-10-23 00:00:00,-8.02,91.28,-99.3,-0.354178,1.613727,16.92,1.606029,-24.94
2007-02-04 00:00:00,2008-02-04 00:00:00,2007-02-06 00:00:00,2008-02-01 00:00:00,25.24,20.2,5.04,1.107382,0.618677,-1.89,-0.026422,27.13
2014-05-21 00:00:00,2015-05-21 00:00:00,2014-05-22 00:00:00,2015-05-20 00:00:00,-1.88,16.83,-18.71,-0.201254,0.711237,14.48,1.234067,-16.36
2001-09-06 00:00:00,2002-09-06 00:00:00,2001-09-07 00:00:00,2002-09-05 00:00:00,26.05,-76.78,102.83,0.675141,-1.158492,-17.23,-0.663654,43.28
2008-06-07 00:00:00,2009-06-07 00:00:00,2008-06-10 00:00:00,2009-06-05 00:00:00,15.89,-51.41,67.3,0.55171,-0.405261,-28.62,-0.517462,44.51
2018-10-23 00:00:00,2019-10-23 00:00:00,2018-10-24 00:00:00,2019-10-22 00:00:00,38.16,-1.5,39.66,1.590821,0.235693,14.94,0.954518,23.22
2023-08-30 00:00:00,2024-08-29 00:00:00,2023-08-31 00:00:00,2024-08-28 00:00:00,33.8,154.58,-120.78,1.593609,2.142626,25.7,1.93502,8.1
2014-08-09 00:00:00,2015-08-09 00:00:00,2014-08-12 00:00:00,2015-08-07 00:00:00,-3.51,23.68,-27.19,-0.407096,0.876344,9.56,0.826953,-13.07
2009-02-28 00:00:00,2010-02-28 00:00:00,2009-03-03 00:00:00,2010-02-26 00:00:00,-5.6,105.58,-111.18,-0.147856,1.66468,61.7,2.243698,-67.3
2017-04-12 00:00:00,2018-04-12 00:00:00,2017-04-13 00:00:00,2018-04-11 00:00:00,18.22,137.7,-119.48,1.308344,2.256048,15.61,1.271776,2.61
2022-04-20 00:00:00,2023-04-20 00:00:00,2022-04-21 00:00:00,2023-04-19 00:00:00,46.6,38.52,8.08,1.856376,0.847588,-3.86,-0.055963,50.46
2021-07-10 00:00:00,2022-07-10 00:00:00,2021-07-13 00:00:00,2022-07-08 00:00:00,15.94,-21.73,37.67,0.700304,-0.131884,-9.5,-0.404649,25.44
2018-06-16 00:00:00,2019-06-16 00:00:00,2018-06-19 00:00:00,2019-06-14 00:00:00,38.42,-44.2,82.62,1.667393,-0.889917,6.55,0.49437,31.87
2017-10-01 00:00:00,2018-10-01 00:00:00,2017-10-03 00:00:00,2018-09-28 00:00:00,7.37,57.06,-49.69,0.656799,1.494856,17.07,1.33801,-9.7
2004-09-20 00:00:00,2005-09-20 00:00:00,2004-09-21 00:00:00,2005-09-19 00:00:00,-12.68,117.66,-130.34,-1.074884,2.112954,11.15,1.08602,-23.83
2005-09-23 00:00:00,2006-09-23 00:00:00,2005-09-26 00:00:00,2006-09-22 00:00:00,-14.7,80.78,-95.48,-0.808076,1.537861,10.1,0.955926,-24.8
2021-05-04 00:00:00,2022-05-04 00:00:00,2021-05-05 00:00:00,2022-05-03 00:00:00,-6.32,35.67,-41.99,-0.215071,0.842547,1.47,0.171219,-7.79
2005-08-17 00:00:00,2006-08-17 00:00:00,2005-08-18 00:00:00,2006-08-16 00:00:00,-10.87,85.99,-96.86,-0.57869,1.629684,8.06,0.766173,-18.93
2011-11-16 00:00:00,2012-11-15 00:00:00,2011-11-17 00:00:00,2012-11-14 00:00:00,-0.77,-17.92,17.15,-0.023166,-0.409872,13.7,0.973693,-14.47
2003-11-11 00:00:00,2004-11-10 00:00:00,2003-11-12 00:00:00,2004-11-09 00:00:00,28.56,-17.31,45.87,1.462521,0.006579,11.7,1.035421,16.86
2022-11-18 00:00:00,2023-11-18 00:00:00,2022-11-21 00:00:00,2023-11-17 00:00:00,0.19,222.05,-221.86,0.07053,2.559214,16.04,1.118937,-15.85
2011-03-12 00:00:00,2012-03-11 00:00:00,2011-03-15 00:00:00,2012-03-09 00:00:00,-27.34,-16.08,-11.26,-2.027862,-0.118068,9.25,0.506687,-36.59
2002-10-20 00:00:00,2003-10-20 00:00:00,2002-10-22 00:00:00,2003-10-17 00:00:00,-54.75,57.32,-112.07,-1.140605,0.963421,18.39,1.009928,-73.14
2008-05-31 00:00:00,2009-05-31 00:00:00,2008-06-03 00:00:00,2009-05-29 00:00:00,33.85,-56.47,90.32,0.841816,-0.533845,-31.23,-0.598374,65.08
2002-08-08 00:00:00,2003-08-08 00:00:00,2002-08-09 00:00:00,2003-08-07 00:00:00,-52.42,109.78,-162.2,-0.919394,1.286977,9.19,0.496339,-61.61
2019-05-24 00:00:00,2020-05-23 00:00:00,2019-05-28 00:00:00,2020-05-22 00:00:00,-40.43,152.78,-193.21,-1.509168,1.959542,7.61,0.392459,-48.04
2015-04-25 00:00:00,2016-04-24 00:00:00,2015-04-28 00:00:00,2016-04-22 00:00:00,-0.97,65.24,-66.21,-0.049129,1.572776,0.94,0.140074,-1.91
2002-04-17 00:00:00,2003-04-17 00:00:00,2002-04-18 00:00:00,2003-04-16 00:00:00,-47.64,-66.15,18.51,-0.541886,-0.636646,-20.2,-0.685168,-27.44
2021-07-21 00:00:00,2022-07-21 00:00:00,2021-07-22 00:00:00,2022-07-20 00:00:00,23.49,-9.06,32.55,0.966038,0.127429,-8.06,-0.318032,31.55
2021-12-23 00:00:00,2022-12-23 00:00:00,2021-12-27 00:00:00,2022-12-22 00:00:00,13.71,-50.39,64.1,0.655967,-0.810362,-18.93,-0.754158,32.64
2015-05-05 00:00:00,2016-05-04 00:00:00,2015-05-06 00:00:00,2016-05-03 00:00:00,-2.28,63.59,-65.87,-0.181997,1.538437,1.21,0.15592,-3.49
2013-12-08 00:00:00,2014-12-08 00:00:00,2013-12-10 00:00:00,2014-12-05 00:00:00,-3.38,37.83,-41.21,-0.6838,1.433088,17.31,1.563947,-20.69
2012-11-19 00:00:00,2013-11-19 00:00:00,2012-11-20 00:00:00,2013-11-18 00:00:00,1.84,39.58,-37.74,1.350474,1.633599,31.72,2.512552,-29.88
2004-10-21 00:00:00,2005-10-21 00:00:00,2004-10-22 00:00:00,2005-10-20 00:00:00,-8.5,139.16,-147.66,-0.711772,2.415067,9.13,0.895215,-17.63
2003-11-01 00:00:00,2004-10-31 00:00:00,2003-11-04 00:00:00,2004-10-29 00:00:00,25.73,-19.92,45.65,1.381171,-0.034432,8.76,0.80558,16.97
2022-04-05 00:00:00,2023-04-05 00:00:00,2022-04-06 00:00:00,2023-04-04 00:00:00,50.11,12.59,37.52,1.933694,0.498932,-6.93,-0.193888,57.04
2017-04-25 00:00:00,2018-04-25 00:00:00,2017-04-26 00:00:00,2018-04-24 00:00:00,20.7,113.34,-92.64,1.251655,1.986501,12.42,1.028156,8.28
2014-08-10 00:00:00,2015-08-10 00:00:00,2014-08-12 00:00:00,2015-08-07 00:00:00,-3.51,23.68,-27.19,-0.407082,0.876344,9.56,0.826949,-13.07
2023-11-03 00:00:00,2024-11-02 00:00:00,2023-11-06 00:00:00,2024-11-01 00:00:00,17.79,196.04,-178.25,1.619776,2.379664,32.84,2.444744,-15.05
2013-02-21 00:00:00,2014-02-21 00:00:00,2013-02-22 00:00:00,2014-02-20 00:00:00,4.24,53.28,-49.04,1.549929,2.055099,23.65,1.911431,-19.41
2015-05-25 00:00:00,2016-05-24 00:00:00,2015-05-27 00:00:00,2016-05-23 00:00:00,-1.32,105.67,-106.99,-0.084632,2.07089,-1.46,-0.006104,0.14
2015-01-05 00:00:00,2016-01-05 00:00:00,2015-01-06 00:00:00,2016-01-04 00:00:00,-4.98,71.48,-76.46,-0.409746,1.745836,2.68,0.249575,-7.66
2018-03-02 00:00:00,2019-03-02 00:00:00,2018-03-05 00:00:00,2019-03-01 00:00:00,50.39,-33.4,83.79,1.838801,-0.541104,4.98,0.385289,45.41
2006-07-06 00:00:00,2007-07-06 00:00:00,2006-07-07 00:00:00,2007-07-05 00:00:00,5.57,124.88,-119.31,0.408492,1.983794,22.4,2.064736,-16.83
2008-06-10 00:00:00,2009-06-10 00:00:00,2008-06-11 00:00:00,2009-06-09 00:00:00,4.57,-46.54,51.11,0.34426,-0.291618,-27.48,-0.482006,32.05
2016-06-27 00:00:00,2017-06-27 00:00:00,2016-06-28 00:00:00,2017-06-26 00:00:00,9.42,233.36,-223.94,0.850892,2.670056,22.16,2.467591,-12.74
2022-06-01 00:00:00,2023-06-01 00:00:00,2022-06-02 00:00:00,2023-05-31 00:00:00,12.01,93.29,-81.28,0.883485,1.400227,1.81,0.190716,10.2
2011-11-22 00:00:00,2012-11-21 00:00:00,2011-11-23 00:00:00,2012-11-20 00:00:00,6.67,-19.92,26.59,0.800659,-0.496999,21.97,1.48431,-15.3
2020-11-19 00:00:00,2021-11-19 00:00:00,2020-11-20 00:00:00,2021-11-18 00:00:00,11.73,142.27,-130.54,1.404912,2.400749,34.06,2.526813,-22.33
2017-05-27 00:00:00,2018-05-27 00:00:00,2017-05-31 00:00:00,2018-05-25 00:00:00,24.63,73.18,-48.55,1.689831,1.635119,14.87,1.201201,9.76
2008-12-23 00:00:00,2009-12-23 00:00:00,2008-12-24 00:00:00,2009-12-22 00:00:00,-2.96,131.61,-134.57,0.053719,1.729683,31.91,1.173992,-34.87
2010-06-08 00:00:00,2011-06-08 00:00:00,2010-06-09 00:00:00,2011-06-07 00:00:00,4.79,65.54,-60.75,0.523118,1.246963,24.02,1.556991,-19.23
2003-01-07 00:00:00,2004-01-07 00:00:00,2003-01-08 00:00:00,2004-01-06 00:00:00,40.64,107.53,-66.89,1.472541,1.403893,25.16,1.481067,15.48
2016-10-27 00:00:00,2017-10-27 00:00:00,2016-10-28 00:00:00,2017-10-26 00:00:00,26.89,178.64,-151.75,2.327407,2.238652,22.7,2.860134,4.19
2013-10-18 00:00:00,2014-10-18 00:00:00,2013-10-21 00:00:00,2014-10-17 00:00:00,-3.38,12.0,-15.38,-0.682434,0.579078,10.17,0.978289,-13.55
2002-09-04 00:00:00,2003-09-04 00:00:00,2002-09-05 00:00:00,2003-09-03 00:00:00,-48.53,94.92,-143.45,-0.9461,1.20856,18.42,0.880155,-66.95
2023-08-16 00:00:00,2024-08-15 00:00:00,2023-08-17 00:00:00,2024-08-14 00:00:00,33.8,172.51,-138.71,1.593608,2.272861,26.37,1.975271,7.43
2010-03-22 00:00:00,2011-03-22 00:00:00,2010-03-23 00:00:00,2011-03-21 00:00:00,-2.73,-0.73,-2.0,-0.185961,0.237544,12.7,0.765861,-15.43
2008-05-06 00:00:00,2009-05-06 00:00:00,2008-05-07 00:00:00,2009-05-05 00:00:00,-0.15,-46.39,46.24,0.252162,-0.30962,-33.38,-0.677093,33.23
2021-06-09 00:00:00,2022-06-09 00:00:00,2021-06-10 00:00:00,2022-06-08 00:00:00,14.99,7.09,7.9,0.672284,0.401064,-1.65,0.001138,16.64
2003-09-26 00:00:00,2004-09-25 00:00:00,2003-09-29 00:00:00,2004-09-24 00:00:00,25.33,-11.91,37.24,1.348802,0.116328,12.22,1.088029,13.11
2003-01-26 00:00:00,2004-01-26 00:00:00,2003-01-28 00:00:00,2004-01-23 00:00:00,27.92,122.45,-94.53,1.153494,1.516277,35.5,2.046015,-7.58
2023-11-08 00:00:00,2024-11-07 00:00:00,2023-11-09 00:00:00,2024-11-06 00:00:00,38.99,210.23,-171.24,1.795133,2.465116,38.08,2.715706,0.91
2008-01-20 00:00:00,2009-01-19 00:00:00,2008-01-23 00:00:00,2009-01-16 00:00:00,63.68,-66.75,130.43,1.266555,-0.922377,-34.93,-0.834644,98.61
2004-02-28 00:00:00,2005-02-27 00:00:00,2004-03-02 00:00:00,2005-02-25 00:00:00,36.65,30.14,6.51,1.81974,0.774486,7.17,0.679164,29.48
2003-08-26 00:00:00,2004-08-25 00:00:00,2003-08-27 00:00:00,2004-08-24 00:00:00,35.74,-34.0,69.74,1.718814,-0.368638,11.94,1.035952,23.8
2023-07-14 00:00:00,2024-07-13 00:00:00,2023-07-17 00:00:00,2024-07-12 00:00:00,23.21,178.25,-155.04,1.209871,2.497571,25.95,2.148118,-2.74
2013-07-28 00:00:00,2014-07-28 00:00:00,2013-07-30 00:00:00,2014-07-25 00:00:00,-1.3,25.89,-27.19,-0.285952,1.148224,19.58,1.826325,-20.88
2012-11-03 00:00:00,2013-11-03 00:00:00,2012-11-06 00:00:00,2013-11-01 00:00:00,6.58,19.98,-13.4,1.562608,0.96322,25.96,2.052138,-19.38
2019-10-14 00:00:00,2020-10-13 00:00:00,2019-10-15 00:00:00,2020-10-12 00:00:00,-51.91,190.39,-242.3,-2.065312,2.185032,20.2,0.728985,-72.11
2017-12-12 00:00:00,2018-12-12 00:00:00,2017-12-13 00:00:00,2018-12-11 00:00:00,16.99,-20.18,37.17,0.857632,-0.218916,0.83,0.131501,16.16
2013-08-23 00:00:00,2014-08-23 00:00:00,2013-08-26 00:00:00,2014-08-22 00:00:00,-1.08,29.72,-30.8,-0.23204,1.213047,22.35,2.028248,-23.43
2008-08-17 00:00:00,2009-08-17 00:00:00,2008-08-19 00:00:00,2009-08-14 00:00:00,17.9,0.0,17.9,0.589009,0.397928,-18.49,-0.225536,36.39
2015-06-30 00:00:00,2016-06-29 00:00:00,2015-07-01 00:00:00,2016-06-28 00:00:00,0.12,128.22,-128.1,0.062141,2.334722,0.05,0.088351,0.07
2010-12-29 00:00:00,2011-12-29 00:00:00,2010-12-30 00:00:00,2011-12-28 00:00:00,-18.75,-8.54,-10.21,-1.396716,0.129987,1.38,0.17477,-20.13
2013-11-03 00:00:00,2014-11-03 00:00:00,2013-11-05 00:00:00,2014-10-31 00:00:00,-3.38,34.55,-37.93,-0.6838,1.284675,16.63,1.477168,-20.01
2011-07-25 00:00:00,2012-07-24 00:00:00,2011-07-26 00:00:00,2012-07-23 00:00:00,-19.17,-9.86,-9.31,-1.358297,0.013436,3.47,0.26433,-22.64
2010-01-26 00:00:00,2011-01-26 00:00:00,2010-01-27 00:00:00,2011-01-25 00:00:00,-7.46,43.96,-51.42,-0.443554,0.984082,19.92,1.126504,-27.38
2022-01-12 00:00:00,2023-01-12 00:00:00,2022-01-13 00:00:00,2023-01-11 00:00:00,18.68,-39.73,58.41,0.770979,-0.493157,-13.47,-0.478434,32.15
2011-05-26 00:00:00,2012-05-25 00:00:00,2011-05-27 00:00:00,2012-05-24 00:00:00,-19.96,-37.9,17.94,-1.626727,-0.803578,1.35,0.173942,-21.31
2000-11-14 00:00:00,2001-11-14 00:00:00,2000-11-15 00:00:00,2001-11-13 00:00:00,216.99,57.15,159.84,2.14167,0.948923,-16.9,-0.695019,233.89
2009-11-11 00:00:00,2010-11-11 00:00:00,2009-11-12 00:00:00,2010-11-10 00:00:00,12.93,-5.35,18.28,0.884165,0.106017,14.2,0.835785,-1.27
2006-09-29 00:00:00,2007-09-29 00:00:00,2006-10-02 00:00:00,2007-09-28 00:00:00,14.37,88.49,-74.12,1.268853,1.720069,16.8,1.278775,-2.43
2023-10-01 00:00:00,2024-09-30 00:00:00,2023-10-03 00:00:00,2024-09-27 00:00:00,36.65,179.06,-142.41,1.700382,2.263385,37.38,2.65982,-0.73
2017-06-10 00:00:00,2018-06-10 00:00:00,2017-06-13 00:00:00,2018-06-08 00:00:00,34.43,73.72,-39.29,1.984535,1.68421,15.93,1.260571,18.5
2017-09-24 00:00:00,2018-09-24 00:00:00,2017-09-26 00:00:00,2018-09-21 00:00:00,7.39,53.58,-46.19,0.657694,1.438324,19.37,1.495374,-11.98
2003-05-24 00:00:00,2004-05-23 00:00:00,2003-05-28 00:00:00,2004-05-21 00:00:00,-2.52,-6.44,3.92,0.059668,0.138077,16.59,1.309419,-19.11
2016-12-20 00:00:00,2017-12-20 00:00:00,2016-12-21 00:00:00,2017-12-19 00:00:00,32.87,86.03,-53.16,2.305861,1.700994,20.64,2.80892,12.23
2012-10-27 00:00:00,2013-10-27 00:00:00,2012-11-01 00:00:00,2013-10-25 00:00:00,6.58,24.22,-17.64,1.568958,1.113965,25.88,2.050178,-19.3
2001-08-29 00:00:00,2002-08-29 00:00:00,2001-08-30 00:00:00,2002-08-28 00:00:00,14.87,-75.62,90.49,0.536198,-1.102795,-17.62,-0.688458,32.49
2013-04-22 00:00:00,2014-04-22 00:00:00,2013-04-23 00:00:00,2014-04-21 00:00:00,-0.69,47.74,-48.43,-0.139711,1.848823,20.93,1.75315,-21.62
2006-03-27 00:00:00,2007-03-27 00:00:00,2006-03-28 00:00:00,2007-03-26 00:00:00,7.22,12.05,-4.83,0.457453,0.476909,12.87,1.180927,-5.65
2011-05-15 00:00:00,2012-05-14 00:00:00,2011-05-17 00:00:00,2012-05-11 00:00:00,-21.15,-25.07,3.92,-1.719442,-0.398978,3.97,0.286565,-25.12
2011-06-01 00:00:00,2012-05-31 00:00:00,2011-06-02 00:00:00,2012-05-30 00:00:00,-11.83,-34.02,22.19,-0.702344,-0.67558,2.13,0.207142,-13.96
2022-12-08 00:00:00,2023-12-08 00:00:00,2022-12-09 00:00:00,2023-12-07 00:00:00,-6.76,174.2,-180.96,-0.54106,2.278321,18.35,1.314252,-25.11
